nom_reservatorioee;ena_data;ena_bruta_ree_mwmed;ena_bruta_ree_percentualmlt;ena_armazenavel_ree_mwmed;ena_armazenavel_ree_percentualmlt
IGUACU;2022-02-01;2715.615;62.2326;2690.9930000000004;61.6684
ITAIPU;2022-02-01;4171.6743639999995;104.7405;4171.6743639999995;104.7405
MADEIRA;2022-02-01;7914.257;74.6305;7572.7789999999995;71.4104
MANAUS-AMAPA;2022-02-01;1252.8249999999998;149.2252;612.314;72.9333
NORDESTE;2022-02-01;26291.284999999996;184.4129;21943.449000000004;153.9162
NORTE;2022-02-01;15573.534;121.7969;7338.048;57.3891
PARANA;2022-02-01;29951.761968;78.414;29403.889967999996;76.9796
PARANAPANEMA;2022-02-01;3193.6596680000002;84.7025;3179.0186679999997;84.3142
SUDESTE;2022-02-01;10473.113999999998;100.2221;8472.110999999999;81.0736
SUL;2022-02-01;1684.817;43.741;1573.8120000000001;40.8591
TELES PIRES;2022-02-01;3613.956;92.7054;2787.85;71.5141
BELO MONTE;2022-02-02;11969.729;132.9592;11197.429;124.3805
IGUACU;2022-02-02;2651.1659999999997;60.7557;2622.0670000000005;60.0888
ITAIPU;2022-02-02;4004.9737520000003;100.555;4004.9737520000003;100.555
MADEIRA;2022-02-02;7946.755;74.9369;7565.308;71.3399
MANAUS-AMAPA;2022-02-02;1293.901;154.1178;755.48;89.9859
NORDESTE;2022-02-02;26108.225000000002;183.1289;21937.884;153.8772
NORTE;2022-02-02;15325.054;119.8536;7242.754;56.6439
PARANA;2022-02-02;32547.013124;85.2084;31774.749123999998;83.1866
PARANAPANEMA;2022-02-02;3449.491124;91.4877;3435.102124;91.106
SUDESTE;2022-02-02;10718.216;102.5676;8481.472999999998;81.1632
SUL;2022-02-02;1444.5580000000002;37.5034;1314.0400000000002;34.115
TELES PIRES;2022-02-02;3753.53;96.2857;2963.8759999999997;76.0295
BELO MONTE;2022-02-03;11930.571999999998;132.5242;11189.267;124.2898
IGUACU;2022-02-03;2599.6780000000003;59.5758;2580.092;59.1269
ITAIPU;2022-02-03;3757.6118839999995;94.3444;3757.6118839999995;94.3444
MADEIRA;2022-02-03;8058.950999999999;75.9949;7612.3369999999995;71.7834
MANAUS-AMAPA;2022-02-03;1268.3980000000001;151.0801;723.982;86.2342
NORDESTE;2022-02-03;25953.34;182.0425;21367.236999999997;149.8745
NORTE;2022-02-03;15222.695;119.0531;7175.843000000001;56.1206
PARANA;2022-02-03;35292.274359999996;92.3955;34315.61436;89.8386
PARANAPANEMA;2022-02-03;3584.753756;95.0751;3569.6407560000002;94.6743
SUDESTE;2022-02-03;11782.415;112.7515;9073.839;86.8318
SUL;2022-02-03;1312.7069999999997;34.0803;1169.568;30.3642
TELES PIRES;2022-02-03;3816.35;97.8972;2954.477;75.7884
BELO MONTE;2022-02-04;11916.607;132.3691;11187.778;124.2733
IGUACU;2022-02-04;2821.631;64.6622;2821.631;64.6622
ITAIPU;2022-02-04;3708.5841;93.1134;3708.5841;93.1134
MADEIRA;2022-02-04;8266.769;77.9546;7806.252;73.612
MANAUS-AMAPA;2022-02-04;1217.276;144.9909;797.003;94.9318
NORDESTE;2022-02-04;26044.868;182.6845;21228.350000000002;148.9003
NORTE;2022-02-04;15195.005000000001;118.8365;7408.527;57.9403
PARANA;2022-02-04;37596.644352;98.4283;36813.110352;96.377
PARANAPANEMA;2022-02-04;3583.544548;95.043;3557.853548;94.3616
SUDESTE;2022-02-04;11597.753999999999;110.9843;9470.947999999999;90.6319
SUL;2022-02-04;1291.008;33.517;1203.921;31.2561
TELES PIRES;2022-02-04;3855.924;98.9123;3031.987;77.7767
BELO MONTE;2022-02-05;11889.831;132.0717;11187.198999999999;124.2669
IGUACU;2022-02-05;3103.934;71.1316;3103.934;71.1316
ITAIPU;2022-02-05;3722.3622800000003;93.4594;3722.3622800000003;93.4594
MADEIRA;2022-02-05;8515.306;80.2983;8022.639999999999;75.6525
MANAUS-AMAPA;2022-02-05;1209.778;144.0978;622.815;74.1841
NORDESTE;2022-02-05;26256.978;184.1723;21684.335;152.0987
NORTE;2022-02-05;15190.076;118.798;7067.686;55.2747
PARANA;2022-02-05;38827.10091199999;101.6497;38227.721911999986;100.0805
PARANAPANEMA;2022-02-05;4346.357808;115.2744;4318.976807999999;114.5482
SUDESTE;2022-02-05;11368.125;108.7869;9312.521;89.1159
SUL;2022-02-05;1414.4379999999999;36.7215;1221.089;31.7018
TELES PIRES;2022-02-05;3852.885;98.8344;2991.4809999999998;76.7376
BELO MONTE;2022-02-06;11849.054;131.6187;11192.726999999999;124.3283
IGUACU;2022-02-06;3129.075;71.7077;3053.5290000000005;69.9765
ITAIPU;2022-02-06;3814.0051040000003;95.7603;3814.0051040000003;95.7603
MADEIRA;2022-02-06;8707.558;82.1112;7096.92;66.9231
MANAUS-AMAPA;2022-02-06;1250.713;148.9736;527.5509999999999;62.8371
NORDESTE;2022-02-06;26384.456;185.0664;21608.417;151.5662
NORTE;2022-02-06;15155.741;118.5295;6953.804;54.3841
PARANA;2022-02-06;39537.164908;103.5086;39078.306908;102.3073
PARANAPANEMA;2022-02-06;5135.117988;136.194;5120.452988;135.805
SUDESTE;2022-02-06;11614.43;111.1439;9159.658;87.6531
SUL;2022-02-06;1549.6219999999998;40.2311;1402.0539999999999;36.4
TELES PIRES;2022-02-06;3863.496;99.1066;2642.835;67.7941
BELO MONTE;2022-02-07;11824.13;131.3419;11195.268;124.3565
IGUACU;2022-02-07;2882.4869999999996;66.0568;2863.461;65.6208
ITAIPU;2022-02-07;3819.4446679999996;95.8969;3819.4446679999996;95.8969
MADEIRA;2022-02-07;8834.545;83.3087;8276.600999999999;78.0473
MANAUS-AMAPA;2022-02-07;1287.174;153.3165;666.491;79.3864
NORDESTE;2022-02-07;26063.876999999997;182.8178;22208.311999999994;155.774
NORTE;2022-02-07;15062.396999999999;117.7995;7354.785;57.52
PARANA;2022-02-07;41056.78420000002;107.487;40637.53920000001;106.3894
PARANAPANEMA;2022-02-07;4802.368132;127.3688;4788.856132000001;127.0104
SUDESTE;2022-02-07;12475.323000000002;119.3822;9954.948;95.2636
SUL;2022-02-07;1470.723;38.1827;1311.502;34.0491
TELES PIRES;2022-02-07;3864.658;99.1364;2989.566;76.6885
BELO MONTE;2022-02-08;11809.707999999999;131.1817;11196.865;124.3742
IGUACU;2022-02-08;2514.433;57.6222;2476.9399999999996;56.763
ITAIPU;2022-02-08;3523.290628;88.4612;3523.290628;88.4612
MADEIRA;2022-02-08;8953.91;84.4343;8345.93;78.7011
MANAUS-AMAPA;2022-02-08;1295.359;154.2914;717.2429999999999;85.4315
NORDESTE;2022-02-08;25693.817;180.2221;21294.989;149.3678
NORTE;2022-02-08;14942.613000000001;116.8626;7626.6900000000005;59.6465
PARANA;2022-02-08;43997.479543999994;115.1858;43392.00754400001;113.6006
PARANAPANEMA;2022-02-08;4050.178828;107.4191;4036.687828;107.0613
SUDESTE;2022-02-08;12370.813;118.3821;9534.247;91.2377
SUL;2022-02-08;1338.4930000000002;34.7498;1191.979;30.946
TELES PIRES;2022-02-08;3865.011;99.1454;2936.404;75.3248
BELO MONTE;2022-02-09;11797.857;131.05;11197.485999999999;124.3811
IGUACU;2022-02-09;2162.6259999999997;49.56;2126.2520000000004;48.7264
ITAIPU;2022-02-09;3268.1535639999997;82.0553;3268.1535639999997;82.0553
MADEIRA;2022-02-09;9129.536;86.0904;8483.881;80.0019
MANAUS-AMAPA;2022-02-09;1276.695;152.0683;718.479;85.5787
NORDESTE;2022-02-09;25396.115;178.134;21372.234;149.9096
NORTE;2022-02-09;14810.185000000001;115.827;7782.79;60.8674
PARANA;2022-02-09;46529.341336;121.8142;45793.221335999995;119.887
PARANAPANEMA;2022-02-09;3255.9301000000005;86.354;3233.4661;85.7582
SUDESTE;2022-02-09;12664.110999999997;121.1888;9706.813999999998;92.8891
SUL;2022-02-09;1169.294;30.3571;1011.8919999999999;26.2706
TELES PIRES;2022-02-09;3880.0420000000004;99.531;2842.2969999999996;72.9107
BELO MONTE;2022-02-10;11797.729;131.0486;11197.485999999999;124.3811
IGUACU;2022-02-10;1890.859;43.332;1858.962;42.6011
ITAIPU;2022-02-10;3075.8122200000003;77.2261;3075.8122200000003;77.2261
MADEIRA;2022-02-10;9253.549;87.2598;8591.878;81.0203
MANAUS-AMAPA;2022-02-10;1258.479;149.8986;788.617;93.9329
NORDESTE;2022-02-10;24992.433;175.3025;21114.903000000002;148.1046
NORTE;2022-02-10;14692.167;114.904;8123.639;63.5331
PARANA;2022-02-10;48499.522715999985;126.9722;47592.25071599999;124.5969
PARANAPANEMA;2022-02-10;2739.126064;72.6473;2725.438064;72.2843
SUDESTE;2022-02-10;13668.345;130.7988;10097.818000000001;96.6308
SUL;2022-02-10;1015.0269999999998;26.352;853.4429999999999;22.157
TELES PIRES;2022-02-10;3881.473;99.5677;3021.665;77.5119
BELO MONTE;2022-02-11;11808.978;131.1735;11196.514000000001;124.3703
IGUACU;2022-02-11;1682.4990000000003;38.5571;1653.399;37.8903
ITAIPU;2022-02-11;2900.6090879999997;72.8272;2900.6090879999997;72.8272
MADEIRA;2022-02-11;9412.845000000001;88.762;8799.737000000001;82.9804
MANAUS-AMAPA;2022-02-11;1236.673;147.3013;740.0930000000001;88.1532
NORDESTE;2022-02-11;24479.326;171.7034;20844.012;146.2045
NORTE;2022-02-11;14898.077;116.5143;8164.996;63.8565
PARANA;2022-02-11;49839.292963999986;130.4797;48987.147963999996;128.2488
PARANAPANEMA;2022-02-11;2420.3989479999996;64.194;2407.9639479999996;63.8642
SUDESTE;2022-02-11;15100.037;144.4993;11496.175000000003;110.0123
SUL;2022-02-11;911.6979999999999;23.6694;771.877;20.0394
TELES PIRES;2022-02-11;3879.8409999999994;99.5259;3090.408;79.2753
BELO MONTE;2022-02-12;11817.972;131.2734;11240.631;124.8604
IGUACU;2022-02-12;1541.6260000000002;35.3288;1485.6660000000002;34.0464
ITAIPU;2022-02-12;2723.428864;68.3786;2723.428864;68.3786
MADEIRA;2022-02-12;9526.376999999999;89.8326;8715.194;82.1832
MANAUS-AMAPA;2022-02-12;1201.565;143.1195;670.167;79.8242
NORDESTE;2022-02-12;24017.672999999995;168.4653;20190.561;141.6211
NORTE;2022-02-12;15202.254;118.8932;8285.479;64.7988
PARANA;2022-02-12;50892.65149600001;133.2374;50243.54549600001;131.538
PARANAPANEMA;2022-02-12;2161.85964;57.337;2150.09864;57.0251
SUDESTE;2022-02-12;15850.511000000002;151.681;11555.098999999998;110.5762
SUL;2022-02-12;835.9979999999999;21.7041;681.3110000000001;17.6881
TELES PIRES;2022-02-12;3823.527;98.0813;3037.973;77.9302
BELO MONTE;2022-02-13;11826.711;131.3705;11257.276;125.0453
IGUACU;2022-02-13;1406.974;32.243;1319.676;30.2425
ITAIPU;2022-02-13;2589.1197799999995;65.0064;2589.1197799999995;65.0064
MADEIRA;2022-02-13;9496.897;89.5546;8365.249;78.8833
MANAUS-AMAPA;2022-02-13;1172.6570000000002;139.6763;687.374;81.8738
NORDESTE;2022-02-13;23393.115;164.0845;19115.037;134.0771
NORTE;2022-02-13;15571.554;121.7814;8550.334;66.8701
PARANA;2022-02-13;51626.293367999984;135.1581;51009.117367999985;133.5423
PARANAPANEMA;2022-02-13;1931.423852;51.2254;1913.359852;50.7463
SUDESTE;2022-02-13;16419.967;157.1304;11395.912000000002;109.0528
SUL;2022-02-13;776.6869999999998;20.1643;540.081;14.0215
TELES PIRES;2022-02-13;3805.503;97.6189;2835.1440000000002;72.7272
BELO MONTE;2022-02-14;11851.616999999998;131.6472;11251.464;124.9807
IGUACU;2022-02-14;1279.307;29.3174;1242.9330000000002;28.4838
ITAIPU;2022-02-14;2437.856876;61.2086;2437.856876;61.2086
MADEIRA;2022-02-14;9353.599000000002;88.2033;8875.125;83.6913
MANAUS-AMAPA;2022-02-14;1144.7160000000001;136.3482;776.2529999999999;92.4602
NORDESTE;2022-02-14;22758.873;159.6358;18782.224000000002;131.7427
NORTE;2022-02-14;16227.702;126.913;8474.567;66.2776
PARANA;2022-02-14;51914.77758799998;135.9133;51406.414587999985;134.5824
PARANAPANEMA;2022-02-14;1746.3345359999998;46.3164;1732.6955360000002;45.9547
SUDESTE;2022-02-14;16626.220999999998;159.1041;11890.516999999998;113.7859
SUL;2022-02-14;733.6199999999999;19.0462;583.495;15.1486
TELES PIRES;2022-02-14;3843.2070000000003;98.5861;3083.2580000000003;79.0919
BELO MONTE;2022-02-15;11878.464;131.9454;11207.69;124.4945
IGUACU;2022-02-15;1176.174;26.9539;1148.194;26.3127
ITAIPU;2022-02-15;2301.2121599999996;57.7778;2301.2121599999996;57.7778
MADEIRA;2022-02-15;9270.606;87.4207;8807.247000000001;83.0512
MANAUS-AMAPA;2022-02-15;1141.026;135.9087;773.158;92.0916
NORDESTE;2022-02-15;22018.543999999998;154.4429;17864.622;125.3064
NORTE;2022-02-15;16841.194;131.711;8049.742;62.9551
PARANA;2022-02-15;51676.398792;135.2893;51207.070792000006;134.0606
PARANAPANEMA;2022-02-15;1584.768048;42.0313;1571.258048;41.673
SUDESTE;2022-02-15;16372.746000000001;156.6785;11393.773;109.0324
SUL;2022-02-15;689.9119999999999;17.9114;552.317;14.3392
TELES PIRES;2022-02-15;3956.8559999999998;101.5014;3140.442;80.5588
BELO MONTE;2022-02-16;11917.938999999998;132.3839;11201.838;124.4295
IGUACU;2022-02-16;1098.9630000000002;25.1845;1074.9;24.633
ITAIPU;2022-02-16;2203.7405;55.3305;2203.7405;55.3305
MADEIRA;2022-02-16;9189.518999999998;86.656;8389.865;79.1154
MANAUS-AMAPA;2022-02-16;1165.672;138.8443;679.167;80.8962
NORDESTE;2022-02-16;21211.297999999995;148.7807;17562.438;123.1868
NORTE;2022-02-16;17353.143;135.7148;6955.477;54.3971
PARANA;2022-02-16;50674.492512000004;132.6663;50232.39951200001;131.5089
PARANAPANEMA;2022-02-16;1457.552988;38.6573;1443.023988;38.272
SUDESTE;2022-02-16;16049.545000000002;153.5856;11066.91;105.9044
SUL;2022-02-16;640.948;16.6402;552.223;14.3367
TELES PIRES;2022-02-16;4116.2390000000005;105.5899;3285.041;84.268
BELO MONTE;2022-02-17;11959.055;132.8406;11201.346;124.424
IGUACU;2022-02-17;1057.741;24.2398;1049.434;24.0494
ITAIPU;2022-02-17;2108.4610559999996;52.9383;2108.4610559999996;52.9383
MADEIRA;2022-02-17;9106.132000000001;85.8697;8699.487000000001;82.0351
MANAUS-AMAPA;2022-02-17;1229.663;146.4663;688.374;81.9929
NORDESTE;2022-02-17;20517.533000000003;143.9145;17062.138000000003;119.6776
NORTE;2022-02-17;17905.073;140.0313;6754.914;52.8286
PARANA;2022-02-17;49647.448783999986;129.9774;49168.95178399998;128.7247
PARANAPANEMA;2022-02-17;1364.1551600000003;36.1802;1336.82316;35.4553
SUDESTE;2022-02-17;16585.959000000003;158.7188;11572.935999999998;110.7468
SUL;2022-02-17;615.135;15.9701;524.6800000000001;13.6217
TELES PIRES;2022-02-17;4255.676;109.1668;3265.7650000000003;83.7735
BELO MONTE;2022-02-18;12011.497;133.4231;11202.35;124.4352
IGUACU;2022-02-18;1044.949;23.9467;1019.767;23.3696
ITAIPU;2022-02-18;2061.369388;51.7559;2061.369388;51.7559
MADEIRA;2022-02-18;9158.358;86.3622;8765.615;82.6587
MANAUS-AMAPA;2022-02-18;1295.253;154.2788;646.2320000000001;76.9733
NORDESTE;2022-02-18;19958.644;139.9943;15831.567000000001;111.0461
NORTE;2022-02-18;18593.409;145.4147;7260.735000000001;56.7845
PARANA;2022-02-18;48752.810564;127.6353;48304.087563999994;126.4605
PARANAPANEMA;2022-02-18;1343.023048;35.6198;1328.3460479999999;35.2305
SUDESTE;2022-02-18;17080.260999999995;163.449;11673.984000000002;111.7138
SUL;2022-02-18;701.845;18.2212;559.0780000000001;14.5147
TELES PIRES;2022-02-18;4343.42;111.4176;3295.198;84.5286
BELO MONTE;2022-02-19;12062.088999999998;133.9851;11198.943;124.3973
IGUACU;2022-02-19;1021.7800000000001;23.4157;952.3890000000001;21.8255
ITAIPU;2022-02-19;2033.2188760000001;51.0491;2033.2188760000001;51.0491
MADEIRA;2022-02-19;9238.237000000001;87.1154;8781.196;82.8056
MANAUS-AMAPA;2022-02-19;1333.175;158.7957;657.7760000000001;78.3483
NORDESTE;2022-02-19;19847.148;139.2123;15407.914999999999;108.0745
NORTE;2022-02-19;18949.76;148.2016;7592.188;59.3767
PARANA;2022-02-19;47611.346572;124.6469;47136.684572;123.4042
PARANAPANEMA;2022-02-19;1347.354552;35.7346;1334.902552;35.4044
SUDESTE;2022-02-19;17484.867000000002;167.3209;11547.718999999997;110.5055
SUL;2022-02-19;695.999;18.0694;470.6670000000001;12.2194
TELES PIRES;2022-02-19;4354.741;111.708;3309.999;84.9082
BELO MONTE;2022-02-20;12112.904999999999;134.5496;11196.5;124.3702
IGUACU;2022-02-20;983.375;22.5356;898.876;20.5992
ITAIPU;2022-02-20;2026.3144200000002;50.8758;2026.3144200000002;50.8758
MADEIRA;2022-02-20;9317.713;87.8649;7954.061000000001;75.0058
MANAUS-AMAPA;2022-02-20;1352.4470000000001;161.0912;700.182;83.3993
NORDESTE;2022-02-20;19592.006999999998;137.4227;15282.068000000001;107.1918
NORTE;2022-02-20;19411.816;151.8152;7505.043;58.6952
PARANA;2022-02-20;46316.10427199999;121.256;45802.959271999986;119.9125
PARANAPANEMA;2022-02-20;1318.897308;34.9799;1294.754308;34.3396
SUDESTE;2022-02-20;18804.878;179.9527;12240.079999999998;117.1311
SUL;2022-02-20;688.18;17.8664;465.68499999999995;12.0901
TELES PIRES;2022-02-20;4328.605;111.0376;3060.791;78.5155
BELO MONTE;2022-02-21;12153.669;135.0024;11203.541;124.4484
IGUACU;2022-02-21;956.67;21.9236;932.607;21.3722
ITAIPU;2022-02-21;2002.169312;50.2695;2002.169312;50.2695
MADEIRA;2022-02-21;9392.785999999998;88.5728;8862.757;83.5747
MANAUS-AMAPA;2022-02-21;1350.511;160.8606;865.8340000000001;103.1303
NORDESTE;2022-02-21;18827.891000000003;132.063;13940.374000000002;97.7809
NORTE;2022-02-21;19721.012;154.2334;7146.162;55.8884
PARANA;2022-02-21;45087.02315600001;118.0382;44634.246156000016;116.8528
PARANAPANEMA;2022-02-21;1249.5685319999998;33.1411;1237.115532;32.8109
SUDESTE;2022-02-21;18388.549;175.9686;12179.131000000001;116.5478
SUL;2022-02-21;674.6080000000001;17.5141;512.684;13.3102
TELES PIRES;2022-02-21;4371.742;112.1441;3250.1440000000002;83.3728
BELO MONTE;2022-02-22;12188.38;135.3879;11195.619999999999;124.3604
IGUACU;2022-02-22;959.2520000000001;21.9828;755.385;17.3108
ITAIPU;2022-02-22;1954.91374;49.0831;1954.91374;49.0831
MADEIRA;2022-02-22;9500.274000000001;89.5864;8888.21;83.8147
MANAUS-AMAPA;2022-02-22;1327.012;158.0616;909.94;108.3838
NORDESTE;2022-02-22;18200.186;127.6601;13047.167;91.5157
NORTE;2022-02-22;19728.615;154.2928;6472.375999999999;50.6189
PARANA;2022-02-22;44256.298904;115.8634;43850.658904;114.8014
PARANAPANEMA;2022-02-22;1178.980356;31.269;1165.4863560000001;30.9111
SUDESTE;2022-02-22;17646.393000000004;168.8666;11458.632;109.653
SUL;2022-02-22;682.482;17.7185;595.1729999999999;15.4518
TELES PIRES;2022-02-22;4541.51;116.499;3531.7039999999997;90.5954
BELO MONTE;2022-02-23;12209.811;135.626;11196.176;124.3666
IGUACU;2022-02-23;1045.92;23.9689;839.501;19.2385
ITAIPU;2022-02-23;1954.2683679999998;49.0669;1954.2683679999998;49.0669
MADEIRA;2022-02-23;9538.043;89.9426;8874.039;83.6811
MANAUS-AMAPA;2022-02-23;1324.1180000000002;157.7169;966.9460000000001;115.1738
NORDESTE;2022-02-23;17872.229;125.3598;12683.14;88.9624
NORTE;2022-02-23;19687.65;153.9725;6103.682000000001;47.7355
PARANA;2022-02-23;43693.51388000001;114.39;43276.69888000001;113.2988
PARANAPANEMA;2022-02-23;1123.224752;29.7902;1104.1657519999999;29.2848
SUDESTE;2022-02-23;17090.975;163.5515;10735.994000000002;102.7378
SUL;2022-02-23;716.951;18.6134;608.277;15.792
TELES PIRES;2022-02-23;4789.126;122.8509;3529.11;90.5289
BELO MONTE;2022-02-24;12218.078;135.7178;11192.633;124.3272
IGUACU;2022-02-24;1187.976;27.2244;1187.1630000000002;27.2057
ITAIPU;2022-02-24;1993.420936;50.0499;1993.420936;50.0499
MADEIRA;2022-02-24;9493.630000000001;89.5238;8286.903;78.1445
MANAUS-AMAPA;2022-02-24;1319.685;157.1889;899.6489999999999;107.158
NORDESTE;2022-02-24;17494.096;122.7075;12219.165;85.7079
NORTE;2022-02-24;19817.677;154.9894;6231.177;48.7326
PARANA;2022-02-24;42773.929007999985;111.9825;42336.853008;110.8382
PARANAPANEMA;2022-02-24;1084.982056;28.776;1072.530056;28.4457
SUDESTE;2022-02-24;15817.517999999996;151.3652;10507.373;100.55
SUL;2022-02-24;808.498;20.9901;706.6949999999999;18.3471
TELES PIRES;2022-02-24;5016.853999999999;128.6926;3917.5170000000003;100.4923
BELO MONTE;2022-02-25;12220.947;135.7497;11193.193;124.3334
IGUACU;2022-02-25;1364.85;31.2777;1364.85;31.2777
ITAIPU;2022-02-25;2019.266548;50.6988;2019.266548;50.6988
MADEIRA;2022-02-25;9539.886999999999;89.96;8900.33;83.929
MANAUS-AMAPA;2022-02-25;1293.569;154.0782;907.4069999999999;108.0821
NORDESTE;2022-02-25;17002.182;119.2571;11568.127;81.1414
NORTE;2022-02-25;19815.733;154.9742;6283.671;49.1431
PARANA;2022-02-25;41091.04164000001;107.5767;40624.443640000005;106.3551
PARANAPANEMA;2022-02-25;1047.8798120000001;27.7919;1015.7968119999999;26.941
SUDESTE;2022-02-25;14587.575;139.5953;10064.992999999999;96.3166
SUL;2022-02-25;866.69;22.5009;692.693;17.9836
TELES PIRES;2022-02-25;4997.992;128.2087;3997.2980000000002;102.5389
BELO MONTE;2022-02-26;12223.96;135.7831;11193.141;124.3329
IGUACU;2022-02-26;1534.396;35.1631;1465.565;33.5858
ITAIPU;2022-02-26;2032.225208;51.0242;2032.225208;51.0242
MADEIRA;2022-02-26;9583.64;90.3725;8478.557;79.9517
MANAUS-AMAPA;2022-02-26;1240.4099999999999;147.7464;830.924;98.9721
NORDESTE;2022-02-26;16873.757;118.3563;10234.828;71.7893
NORTE;2022-02-26;19836.859;155.1394;6128.611;47.9304
PARANA;2022-02-26;39330.30097199999;102.9671;38907.390971999994;101.8599
PARANAPANEMA;2022-02-26;1029.57982;27.3066;1016.54982;26.961
SUDESTE;2022-02-26;13246.418;126.7612;9879.192000000005;94.5386
SUL;2022-02-26;945.682;24.5517;686.537;17.8238
TELES PIRES;2022-02-26;4779.966;122.6159;3663.207;93.9687
BELO MONTE;2022-02-27;12218.32;135.7205;11188.376;124.2799
IGUACU;2022-02-27;1658.6580000000001;38.0108;1592.065;36.4847
ITAIPU;2022-02-27;2104.855168;52.8477;2104.855168;52.8477
MADEIRA;2022-02-27;9657.832999999999;91.0722;8015.044000000001;75.5809
MANAUS-AMAPA;2022-02-27;1220.962;145.4299;860.486;102.4933
NORDESTE;2022-02-27;17034.821;119.486;10152.264000000001;71.2102
NORTE;2022-02-27;19791.738;154.7865;6143.414000000001;48.0462
PARANA;2022-02-27;37532.984895999994;98.2617;37156.327896;97.2756
PARANAPANEMA;2022-02-27;1016.285936;26.954;993.504936;26.3498
SUDESTE;2022-02-27;12208.072000000002;116.8248;9613.123;91.9925
SUL;2022-02-27;931.749;24.19;678.3769999999998;17.6119
TELES PIRES;2022-02-27;4629.118;118.7463;3393.405;87.0478
BELO MONTE;2022-02-28;12209.713;135.6249;11193.368999999999;124.3354
IGUACU;2022-02-28;1689.8519999999999;38.7256;1662.991;38.1101
ITAIPU;2022-02-28;2139.0598840000002;53.7065;2139.0598840000002;53.7065
MADEIRA;2022-02-28;9763.777;92.0712;8690.1;81.9466
MANAUS-AMAPA;2022-02-28;1234.397;147.0302;881.949;105.0498
NORDESTE;2022-02-28;17046.445;119.5675;10998.333;77.1447
NORTE;2022-02-28;19759.328;154.533;5894.715;46.1012
PARANA;2022-02-28;35670.540720000005;93.3858;35342.121719999996;92.526
PARANAPANEMA;2022-02-28;1008.677396;26.7522;996.225396;26.422
SUDESTE;2022-02-28;11280.704999999994;107.9504;8709.660000000002;83.3468
SUL;2022-02-28;937.2539999999999;24.3329;682.969;17.7312
TELES PIRES;2022-02-28;4622.912;118.5871;3491.0110000000004;89.5516
BELO MONTE;2022-03-01;12196.327;114.8418;11193.135;105.3956
